filename,filepath,type,category,subcategory,emotion,language,speaker_id,utterance_id,label,transcription,dataset
24074-1-0-2.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\24074-1-0-2.wav,non-speech,environmental,car_horn,,,,,car_horn,,UrbanSound8K
24074-1-0-3.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\24074-1-0-3.wav,non-speech,environmental,car_horn,,,,,car_horn,,UrbanSound8K
24074-1-0-4.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\24074-1-0-4.wav,non-speech,environmental,car_horn,,,,,car_horn,,UrbanSound8K
24074-1-0-5.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\24074-1-0-5.wav,non-speech,environmental,car_horn,,,,,car_horn,,UrbanSound8K
24074-1-0-6.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\24074-1-0-6.wav,non-speech,environmental,car_horn,,,,,car_horn,,UrbanSound8K
24074-1-0-7.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\24074-1-0-7.wav,non-speech,environmental,car_horn,,,,,car_horn,,UrbanSound8K
24074-1-0-8.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\24074-1-0-8.wav,non-speech,environmental,car_horn,,,,,car_horn,,UrbanSound8K
24074-1-0-9.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\24074-1-0-9.wav,non-speech,environmental,car_horn,,,,,car_horn,,UrbanSound8K
57320-0-0-10.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57320-0-0-10.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
57320-0-0-11.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57320-0-0-11.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
57320-0-0-13.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57320-0-0-13.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
57320-0-0-15.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57320-0-0-15.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
57320-0-0-21.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57320-0-0-21.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
57320-0-0-22.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57320-0-0-22.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
57320-0-0-24.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57320-0-0-24.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
57320-0-0-27.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57320-0-0-27.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
57320-0-0-31.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57320-0-0-31.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
57320-0-0-32.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57320-0-0-32.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
57320-0-0-33.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57320-0-0-33.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
57320-0-0-34.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57320-0-0-34.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
57320-0-0-36.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57320-0-0-36.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
57320-0-0-37.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57320-0-0-37.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
57320-0-0-38.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57320-0-0-38.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
57320-0-0-39.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57320-0-0-39.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
57320-0-0-42.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57320-0-0-42.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
57320-0-0-45.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57320-0-0-45.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
57320-0-0-7.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57320-0-0-7.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
57320-0-0-9.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57320-0-0-9.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
57553-3-0-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57553-3-0-0.wav,non-speech,environmental,dog_bark,,,,,dog_bark,,UrbanSound8K
57553-3-1-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57553-3-1-0.wav,non-speech,environmental,dog_bark,,,,,dog_bark,,UrbanSound8K
57553-3-2-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57553-3-2-0.wav,non-speech,environmental,dog_bark,,,,,dog_bark,,UrbanSound8K
57584-4-0-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57584-4-0-0.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
57584-4-0-1.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57584-4-0-1.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
57584-4-0-2.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57584-4-0-2.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
57584-4-0-3.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57584-4-0-3.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
57584-4-0-4.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57584-4-0-4.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
57584-4-0-5.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57584-4-0-5.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
57584-4-0-6.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57584-4-0-6.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
57584-4-0-7.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57584-4-0-7.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
57584-4-0-8.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\57584-4-0-8.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
59277-0-0-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\59277-0-0-0.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
59277-0-0-1.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\59277-0-0-1.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
59277-0-0-2.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\59277-0-0-2.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
59277-0-0-3.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\59277-0-0-3.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
59277-0-0-4.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\59277-0-0-4.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
59277-0-0-5.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\59277-0-0-5.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
59277-0-0-6.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\59277-0-0-6.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
59277-0-0-7.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\59277-0-0-7.wav,non-speech,environmental,air_conditioner,,,,,air_conditioner,,UrbanSound8K
65749-3-1-12.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\65749-3-1-12.wav,non-speech,environmental,dog_bark,,,,,dog_bark,,UrbanSound8K
65749-3-1-14.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\65749-3-1-14.wav,non-speech,environmental,dog_bark,,,,,dog_bark,,UrbanSound8K
65749-3-1-24.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\65749-3-1-24.wav,non-speech,environmental,dog_bark,,,,,dog_bark,,UrbanSound8K
65749-3-1-9.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\65749-3-1-9.wav,non-speech,environmental,dog_bark,,,,,dog_bark,,UrbanSound8K
69304-9-0-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\69304-9-0-0.wav,non-speech,environmental,street_music,,,,,street_music,,UrbanSound8K
69304-9-0-12.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\69304-9-0-12.wav,non-speech,environmental,street_music,,,,,street_music,,UrbanSound8K
69304-9-0-14.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\69304-9-0-14.wav,non-speech,environmental,street_music,,,,,street_music,,UrbanSound8K
69304-9-0-15.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\69304-9-0-15.wav,non-speech,environmental,street_music,,,,,street_music,,UrbanSound8K
69304-9-0-6.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\69304-9-0-6.wav,non-speech,environmental,street_music,,,,,street_music,,UrbanSound8K
69304-9-0-7.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\69304-9-0-7.wav,non-speech,environmental,street_music,,,,,street_music,,UrbanSound8K
71087-4-0-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\71087-4-0-0.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
71087-4-1-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\71087-4-1-0.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
72261-3-0-17.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\72261-3-0-17.wav,non-speech,environmental,dog_bark,,,,,dog_bark,,UrbanSound8K
72261-3-0-23.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\72261-3-0-23.wav,non-speech,environmental,dog_bark,,,,,dog_bark,,UrbanSound8K
72261-3-0-27.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\72261-3-0-27.wav,non-speech,environmental,dog_bark,,,,,dog_bark,,UrbanSound8K
72261-3-0-6.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\72261-3-0-6.wav,non-speech,environmental,dog_bark,,,,,dog_bark,,UrbanSound8K
72579-3-0-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\72579-3-0-0.wav,non-speech,environmental,dog_bark,,,,,dog_bark,,UrbanSound8K
72579-3-0-2.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\72579-3-0-2.wav,non-speech,environmental,dog_bark,,,,,dog_bark,,UrbanSound8K
72579-3-0-3.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\72579-3-0-3.wav,non-speech,environmental,dog_bark,,,,,dog_bark,,UrbanSound8K
72579-3-0-4.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\72579-3-0-4.wav,non-speech,environmental,dog_bark,,,,,dog_bark,,UrbanSound8K
73277-9-0-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\73277-9-0-0.wav,non-speech,environmental,street_music,,,,,street_music,,UrbanSound8K
73277-9-0-16.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\73277-9-0-16.wav,non-speech,environmental,street_music,,,,,street_music,,UrbanSound8K
73277-9-0-17.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\73277-9-0-17.wav,non-speech,environmental,street_music,,,,,street_music,,UrbanSound8K
73277-9-0-19.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\73277-9-0-19.wav,non-speech,environmental,street_music,,,,,street_music,,UrbanSound8K
73277-9-0-24.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\73277-9-0-24.wav,non-speech,environmental,street_music,,,,,street_music,,UrbanSound8K
73277-9-0-28.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\73277-9-0-28.wav,non-speech,environmental,street_music,,,,,street_music,,UrbanSound8K
76093-6-0-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\76093-6-0-0.wav,non-speech,environmental,gun_shot,,,,,gun_shot,,UrbanSound8K
76093-6-1-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\76093-6-1-0.wav,non-speech,environmental,gun_shot,,,,,gun_shot,,UrbanSound8K
77246-6-0-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\77246-6-0-0.wav,non-speech,environmental,gun_shot,,,,,gun_shot,,UrbanSound8K
77766-9-0-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\77766-9-0-0.wav,non-speech,environmental,street_music,,,,,street_music,,UrbanSound8K
77766-9-0-3.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\77766-9-0-3.wav,non-speech,environmental,street_music,,,,,street_music,,UrbanSound8K
77766-9-0-4.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\77766-9-0-4.wav,non-speech,environmental,street_music,,,,,street_music,,UrbanSound8K
77766-9-0-5.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\77766-9-0-5.wav,non-speech,environmental,street_music,,,,,street_music,,UrbanSound8K
77766-9-0-6.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\77766-9-0-6.wav,non-speech,environmental,street_music,,,,,street_music,,UrbanSound8K
77766-9-0-7.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\77766-9-0-7.wav,non-speech,environmental,street_music,,,,,street_music,,UrbanSound8K
78360-4-0-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\78360-4-0-0.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
78360-4-0-1.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\78360-4-0-1.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
78360-4-0-11.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\78360-4-0-11.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
78360-4-0-12.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\78360-4-0-12.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
78360-4-0-14.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\78360-4-0-14.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
78360-4-0-15.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\78360-4-0-15.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
78360-4-0-16.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\78360-4-0-16.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
78360-4-0-17.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\78360-4-0-17.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
78360-4-0-18.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\78360-4-0-18.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
78360-4-0-19.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\78360-4-0-19.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
78360-4-0-2.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\78360-4-0-2.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
78360-4-0-20.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\78360-4-0-20.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
78360-4-0-21.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\78360-4-0-21.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
78360-4-0-22.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\78360-4-0-22.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
78360-4-0-23.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\78360-4-0-23.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
78360-4-0-3.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\78360-4-0-3.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
78360-4-0-4.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\78360-4-0-4.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
78360-4-0-5.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\78360-4-0-5.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
78360-4-0-6.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\78360-4-0-6.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
78360-4-0-7.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\78360-4-0-7.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
78360-4-0-8.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\78360-4-0-8.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
78360-4-0-9.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\78360-4-0-9.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
83199-9-0-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\83199-9-0-0.wav,non-speech,environmental,street_music,,,,,street_music,,UrbanSound8K
86278-6-0-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\86278-6-0-0.wav,non-speech,environmental,gun_shot,,,,,gun_shot,,UrbanSound8K
86279-3-0-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\86279-3-0-0.wav,non-speech,environmental,dog_bark,,,,,dog_bark,,UrbanSound8K
87275-1-0-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\87275-1-0-0.wav,non-speech,environmental,car_horn,,,,,car_horn,,UrbanSound8K
87275-1-1-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\87275-1-1-0.wav,non-speech,environmental,car_horn,,,,,car_horn,,UrbanSound8K
87275-1-2-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\87275-1-2-0.wav,non-speech,environmental,car_horn,,,,,car_horn,,UrbanSound8K
87275-1-3-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\87275-1-3-0.wav,non-speech,environmental,car_horn,,,,,car_horn,,UrbanSound8K
87275-1-4-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\87275-1-4-0.wav,non-speech,environmental,car_horn,,,,,car_horn,,UrbanSound8K
87275-1-5-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\87275-1-5-0.wav,non-speech,environmental,car_horn,,,,,car_horn,,UrbanSound8K
88466-7-0-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\88466-7-0-0.wav,non-speech,environmental,jackhammer,,,,,jackhammer,,UrbanSound8K
89212-3-0-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\89212-3-0-0.wav,non-speech,environmental,dog_bark,,,,,dog_bark,,UrbanSound8K
89948-5-0-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\89948-5-0-0.wav,non-speech,environmental,engine_idling,,,,,engine_idling,,UrbanSound8K
94868-1-0-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\94868-1-0-0.wav,non-speech,environmental,car_horn,,,,,car_horn,,UrbanSound8K
94868-1-1-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\94868-1-1-0.wav,non-speech,environmental,car_horn,,,,,car_horn,,UrbanSound8K
94868-1-2-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\94868-1-2-0.wav,non-speech,environmental,car_horn,,,,,car_horn,,UrbanSound8K
96158-4-0-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\96158-4-0-0.wav,non-speech,environmental,drilling,,,,,drilling,,UrbanSound8K
97317-2-0-22.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\97317-2-0-22.wav,non-speech,environmental,children_playing,,,,,children_playing,,UrbanSound8K
97317-2-0-23.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\97317-2-0-23.wav,non-speech,environmental,children_playing,,,,,children_playing,,UrbanSound8K
97317-2-0-25.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\97317-2-0-25.wav,non-speech,environmental,children_playing,,,,,children_playing,,UrbanSound8K
97317-2-0-28.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\97317-2-0-28.wav,non-speech,environmental,children_playing,,,,,children_playing,,UrbanSound8K
97317-2-0-34.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\97317-2-0-34.wav,non-speech,environmental,children_playing,,,,,children_playing,,UrbanSound8K
97317-2-0-36.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\97317-2-0-36.wav,non-speech,environmental,children_playing,,,,,children_playing,,UrbanSound8K
97317-2-0-5.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\97317-2-0-5.wav,non-speech,environmental,children_playing,,,,,children_playing,,UrbanSound8K
98223-7-0-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\98223-7-0-0.wav,non-speech,environmental,jackhammer,,,,,jackhammer,,UrbanSound8K
98223-7-1-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\98223-7-1-0.wav,non-speech,environmental,jackhammer,,,,,jackhammer,,UrbanSound8K
98223-7-10-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\98223-7-10-0.wav,non-speech,environmental,jackhammer,,,,,jackhammer,,UrbanSound8K
98223-7-2-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\98223-7-2-0.wav,non-speech,environmental,jackhammer,,,,,jackhammer,,UrbanSound8K
98223-7-3-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\98223-7-3-0.wav,non-speech,environmental,jackhammer,,,,,jackhammer,,UrbanSound8K
98223-7-4-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\98223-7-4-0.wav,non-speech,environmental,jackhammer,,,,,jackhammer,,UrbanSound8K
98223-7-5-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\98223-7-5-0.wav,non-speech,environmental,jackhammer,,,,,jackhammer,,UrbanSound8K
98223-7-6-0.wav,Mixed Audio\Environmental Audio\UrbanSound8K\audio\98223-7-6-0.wav,non-speech,environmental,jackhammer,,,,,jackhammer,,UrbanSound8K
